date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
18/9/18,31,28,21,21,13,23,29,93,191,354,389,482,435,536,501,535,447,476,337,278,242,180,51,44
19/9/18,33,28,27,22,25,28,33,71,151,316,335,468,533,648,464,570,507,481,357,274,232,139,71,52
20/9/18,32,28,27,25,23,22,26,45,181,355,403,520,474,628,557,616,576,523,401,327,301,139,74,44
21/9/18,34,38,24,22,24,24,30,96,232,434,470,505,359,424,423,465,440,301,172,134,101,94,64,41
22/9/18,32,23,23,19,17,18,23,32,67,77,75,72,74,85,84,76,62,70,49,52,43,37,43,30
23/9/18,27,25,22,21,21,18,24,26,37,38,40,44,46,58,45,47,47,49,40,38,33,39,38,32
24/9/18,27,24,20,20,22,20,23,46,133,177,307,326,213,217,242,232,241,221,182,121,64,58,46,29
25/9/18,24,18,17,15,20,21,29,53,155,231,267,245,229,280,289,301,279,260,183,133,96,62,58,36
26/9/18,24,25,18,17,17,18,24,48,118,244,218,235,227,254,253,264,224,202,195,102,83,62,48,37
27/9/18,22,20,15,13,17,15,19,43,124,226,265,259,257,271,266,260,286,283,187,112,66,63,51,31
28/9/18,25,26,18,15,19,19,22,66,141,184,191,218,258,286,320,282,247,223,171,93,79,53,79,27
29/9/18,22,17,17,11,15,19,21,29,62,88,77,90,81,97,75,76,86,118,48,45,38,37,37,25
30/9/18,17,16,13,12,11,16,16,24,29,41,44,40,49,43,43,44,54,47,50,37,34,35,31,26
1/10/18,21,15,17,15,14,15,20,96,165,302,313,413,388,535,478,532,466,367,278,209,146,106,64,36
2/10/18,27,24,20,19,19,18,26,88,167,306,287,459,462,549,561,523,457,472,339,272,243,111,64,43
3/10/18,20,19,24,13,18,19,21,77,279,412,441,468,546,591,484,535,549,549,342,267,238,224,95,42
4/10/18,24,20,17,14,14,18,27,105,252,376,420,524,483,497,447,516,543,523,362,305,331,230,139,53
5/10/18,26,22,19,22,20,23,29,134,236,454,519,526,418,450,435,423,369,374,234,112,83,78,65,57
6/10/18,29,23,24,17,14,16,23,33,71,82,125,121,127,163,102,110,106,155,85,68,52,39,48,26
7/10/18,24,18,19,20,18,16,21,21,30,59,68,72,53,50,56,55,59,91,48,39,43,33,42,29
8/10/18,24,25,19,59,19,29,26,80,192,331,386,501,497,581,650,590,548,440,331,238,189,169,108,38
9/10/18,22,24,19,19,20,20,24,81,158,294,309,419,444,542,465,449,458,453,342,271,232,223,79,40
10/10/18,27,23,26,18,16,19,26,84,234,421,462,549,615,691,467,594,529,523,350,286,242,204,66,44
11/10/18,28,21,20,20,20,23,26,76,215,357,388,431,418,489,478,520,524,453,420,318,291,226,48,30
12/10/18,25,24,21,21,21,21,30,78,219,408,489,519,417,436,413,462,415,314,551,361,161,153,74,34
13/10/18,18,15,12,12,13,13,18,29,59,78,81,84,85,72,79,79,103,90,68,69,43,56,54,24
14/10/18,20,18,17,18,13,15,16,20,25,28,52,37,104,66,67,63,62,63,47,54,48,41,39,61
15/10/18,20,17,14,12,17,17,22,66,183,302,300,300,300,607,607,607,568,476,336,254,195,236,83,49
16/10/18,38,27,21,15,16,21,23,110,260,384,435,575,545,648,565,572,507,541,351,317,259,293,328,61
17/10/18,51,62,21,20,21,22,24,98,239,401,469,509,512,626,470,580,536,518,321,276,195,182,80,47
18/10/18,83,25,20,17,17,18,25,78,231,401,479,540,517,561,473,618,560,548,319,298,233,157,157,55
19/10/18,25,20,17,15,15,17,27,81,233,373,478,447,426,550,557,563,473,323,175,101,77,86,58,54
20/10/18,23,17,20,16,11,13,19,17,44,75,67,75,96,100,84,72,72,69,57,43,69,37,37,23
21/10/18,21,19,15,12,15,12,19,17,33,125,107,105,60,49,56,62,66,56,48,45,38,39,51,34
22/10/18,24,22,17,14,17,18,22,59,184,302,394,532,642,678,630,644,571,471,281,213,189,176,85,41
23/10/18,28,29,12,11,15,17,24,91,197,339,345,456,480,590,513,492,419,466,317,281,190,206,108,36
24/10/18,26,18,17,15,18,17,20,56,222,380,471,562,556,626,469,555,540,492,347,281,196,157,80,41
25/10/18,23,22,17,16,15,21,24,86,194,410,465,494,540,690,516,604,511,463,357,320,335,199,124,35
26/10/18,28,25,18,19,16,15,27,65,184,366,498,560,480,506,477,452,369,297,218,180,87,56,60,30
27/10/18,23,16,15,10,11,14,10,17,47,104,107,123,118,115,106,94,74,69,68,53,38,41,27,27
28/10/18,30,11,15,15,13,12,14,18,29,30,95,47,52,47,41,47,46,38,44,40,38,37,36,29
29/10/18,20,18,17,15,14,19,22,68,194,290,327,385,405,502,614,566,496,399,280,233,165,128,162,54
30/10/18,28,19,13,15,16,17,22,80,236,347,454,525,516,604,547,560,480,513,369,292,232,204,88,39
31/10/18,47,23,18,19,16,18,26,87,272,402,444,558,569,593,522,589,614,516,317,260,203,178,93,45
1/11/18,30,28,26,26,21,23,26,74,233,380,564,490,519,590,550,667,585,548,327,223,188,93,70,40
2/11/18,27,24,17,15,18,17,23,71,185,361,467,482,406,485,454,488,462,387,304,189,102,101,90,66
3/11/18,25,21,18,15,15,13,17,30,47,80,85,88,95,98,102,111,111,107,70,67,42,67,79,34
4/11/18,17,18,14,16,14,11,17,18,32,41,48,42,45,146,155,81,64,68,51,42,45,45,54,38
5/11/18,18,20,15,14,12,16,21,72,163,355,431,504,483,555,588,595,547,448,281,233,167,122,96,50
6/11/18,33,27,27,17,15,19,19,20,31,133,64,70,80,108,113,103,95,91,68,69,62,103,68,32
7/11/18,21,23,19,16,13,16,19,67,260,401,437,481,553,595,489,534,514,496,328,250,204,104,82,54
8/11/18,31,38,25,23,21,23,27,87,213,342,372,462,509,552,483,539,497,477,415,400,299,193,128,35
9/11/18,25,21,20,20,14,18,17,298,157,389,586,604,449,541,501,562,486,326,242,158,127,111,84,60
10/11/18,30,24,19,16,15,15,15,20,54,77,90,108,87,100,95,97,119,115,96,68,58,53,51,29
11/11/18,27,21,21,21,17,17,18,21,25,35,33,40,41,48,58,53,55,46,52,54,49,41,54,46
12/11/18,28,24,25,22,21,20,19,68,129,243,294,372,309,383,439,561,532,424,280,247,209,147,85,45
13/11/18,41,14,12,13,14,14,22,92,278,315,293,389,388,456,421,480,413,426,300,284,255,162,80,41
14/11/18,24,21,21,18,20,19,23,87,183,304,381,429,374,381,412,533,560,501,329,238,219,86,71,51
15/11/18,24,19,21,18,18,19,22,55,193,314,515,378,354,425,410,481,392,361,316,293,283,223,60,38
16/11/18,23,21,23,19,16,18,21,63,184,345,433,450,288,405,425,557,481,352,193,120,96,76,75,48
17/11/18,27,24,22,19,16,16,17,21,39,58,67,65,79,73,72,90,96,80,71,55,49,51,49,44
18/11/18,17,20,15,17,16,18,20,29,25,31,39,46,46,45,43,48,46,48,34,32,30,31,39,36
19/11/18,20,23,17,16,18,19,24,44,148,218,265,291,213,233,273,263,236,243,160,73,64,56,51,39
20/11/18,35,24,24,25,26,25,31,37,123,187,218,242,226,266,266,267,287,244,176,125,93,70,68,45
21/11/18,37,32,23,27,33,29,31,49,126,158,206,218,219,231,320,340,283,232,182,118,73,67,58,37
22/11/18,34,28,26,27,27,29,34,43,131,168,233,277,256,257,301,303,279,247,183,111,81,76,65,48
23/11/18,31,30,26,25,30,28,30,45,111,165,205,259,258,248,310,279,268,235,148,117,86,66,56,42
24/11/18,22,20,20,18,15,19,23,28,64,55,66,122,154,83,80,149,84,87,84,73,59,47,42,36
25/11/18,18,20,18,17,14,15,17,25,29,33,44,46,38,48,53,62,56,49,45,42,63,46,35,27
26/11/18,23,19,22,18,23,20,24,41,114,167,200,229,278,280,243,265,257,231,170,99,92,80,79,45
27/11/18,32,25,21,20,25,20,22,43,136,145,187,209,276,223,236,260,231,211,143,105,93,147,53,41
28/11/18,37,32,28,24,25,25,27,59,125,166,198,208,202,202,219,238,233,222,177,109,96,83,71,35
29/11/18,25,24,20,25,20,26,24,47,108,153,176,206,218,252,279,272,259,244,197,102,122,86,66,57
30/11/18,34,24,27,23,24,21,28,43,122,175,194,250,222,243,261,254,244,219,135,84,72,73,68,34
1/12/18,29,28,23,20,17,20,22,29,59,75,83,124,108,92,81,93,71,59,100,46,47,39,27,27
2/12/18,18,17,16,13,14,18,18,19,27,41,40,49,45,46,44,59,53,58,46,49,45,40,40,32
3/12/18,23,19,19,18,15,16,20,44,161,202,223,245,215,278,271,281,278,224,166,107,91,69,58,46
4/12/18,29,28,21,20,19,21,25,49,106,187,212,233,225,227,265,276,251,226,174,141,90,73,54,34
5/12/18,25,25,23,22,21,26,26,48,123,174,203,214,204,228,240,253,259,230,165,117,84,71,50,40
6/12/18,24,24,16,20,20,21,30,56,147,160,167,176,183,202,235,265,225,205,181,102,68,75,61,47
7/12/18,30,24,24,27,22,26,28,42,137,164,158,176,223,211,224,208,188,186,128,71,56,49,95,81
8/12/18,31,22,23,21,22,20,23,28,37,51,53,63,71,67,71,82,79,106,47,42,42,39,26,25
9/12/18,22,17,15,17,14,17,16,15,24,33,32,44,48,38,40,39,42,40,33,33,34,38,26,24
10/12/18,20,17,15,16,17,15,20,34,102,139,162,167,160,155,160,178,190,185,160,86,71,61,43,35
11/12/18,18,19,18,17,19,21,23,39,128,142,155,200,169,181,201,214,182,181,125,79,69,50,77,32
12/12/18,22,18,20,22,22,26,23,40,114,147,186,170,165,185,194,179,176,165,166,87,75,114,117,33
13/12/18,22,20,16,19,17,23,26,47,107,123,129,127,126,151,151,163,165,178,191,67,48,48,47,30
14/12/18,21,16,17,17,16,17,20,40,82,119,124,136,151,143,160,169,143,146,83,73,53,38,48,35
15/12/18,20,19,16,17,17,13,13,22,29,62,46,46,48,56,48,52,50,50,38,32,21,28,24,15
16/12/18,15,11,11,11,12,12,13,19,40,23,29,36,33,38,36,40,33,30,27,20,24,23,23,18
17/12/18,13,17,14,15,13,15,18,28,75,106,124,128,143,131,137,140,151,121,93,74,58,56,55,36
18/12/18,14,14,17,11,12,14,22,36,87,139,144,146,137,167,149,221,154,200,114,65,58,57,50,25
19/12/18,22,20,15,20,16,19,19,36,90,117,141,139,121,130,157,157,154,136,95,67,54,54,42,135
20/12/18,19,17,47,19,16,15,19,25,89,120,138,151,130,147,163,152,133,143,109,67,58,46,57,32
21/12/18,25,23,19,17,16,18,22,32,101,120,127,129,160,148,148,149,125,173,79,61,44,58,42,29
22/12/18,19,20,20,15,15,19,19,24,146,78,157,47,67,61,60,70,63,62,42,38,30,34,28,33
23/12/18,19,14,18,16,15,17,23,23,30,29,31,37,30,26,29,33,34,33,30,33,28,24,22,23
24/12/18,16,18,16,14,17,23,21,34,75,95,101,117,126,173,164,78,69,137,51,39,40,66,26,23
25/12/18,21,18,17,16,16,19,22,22,28,30,28,31,29,38,45,37,39,31,29,27,28,29,27,25
26/12/18,20,21,20,14,14,17,19,31,68,107,115,126,264,119,146,118,131,118,137,54,44,72,35,24
27/12/18,16,14,14,18,14,16,21,82,78,101,155,173,159,155,153,164,156,141,127,74,63,61,72,26
28/12/18,21,24,18,21,19,20,26,93,82,115,126,128,133,137,138,140,120,134,81,108,42,51,34,25
29/12/18,20,20,19,16,16,18,21,24,39,44,60,61,220,59,66,74,68,60,47,37,29,37,34,40
30/12/18,26,20,22,15,15,17,17,24,29,34,34,44,46,41,45,47,47,46,40,33,29,35,33,25
